,Highest_1,Lowest_1,Median_1,Mean_(rounded)_1,most_uncommon_1,Highest_2,Lowest_2,Median_2,Mean_(rounded)_2,most_common_2
2832,1,6,6,9,7,1,5,3,9,0
2833,3,5,8,9,0,1,9,4,9,0
2834,2,1,8,9,3,0,4,8,9,2
2835,3,1,8,8,6,0,2,1,9,1
2836,0,7,8,9,5,0,3,4,9,8
2837,1,2,8,9,3,0,2,4,9,0
2838,0,4,8,9,8,1,4,5,9,2
2839,3,5,5,9,1,0,2,4,8,6
2840,3,8,8,9,7,1,6,4,9,1
2841,0,9,3,9,9,0,4,4,9,4
2842,3,3,8,9,6,1,3,4,9,8
2843,0,4,6,9,9,1,3,8,9,2
2844,1,7,8,9,7,1,8,4,9,2
2845,3,6,3,9,6,0,7,4,9,4
2846,1,4,8,9,2,0,8,8,9,2
2847,0,2,9,9,3,0,9,4,9,3
2848,3,9,8,9,2,0,2,4,9,2
2849,2,5,8,9,7,1,4,4,8,2
2850,3,5,8,9,2,1,5,5,9,7
2851,3,7,8,9,6,1,3,5,9,2
2852,1,7,8,9,3,0,5,8,8,9
2853,3,7,9,9,1,0,2,4,9,8
2854,1,1,8,9,9,1,5,4,9,6
2855,2,7,9,8,7,0,4,4,9,9
2856,2,9,8,9,8,1,2,4,9,9
2857,0,6,7,9,6,1,8,4,9,7
2858,3,8,8,9,4,0,4,5,9,5
2859,1,6,7,8,5,0,7,1,9,2
2860,3,5,6,9,7,0,4,4,9,5
2861,3,3,5,8,9,0,4,2,8,2
2862,2,3,8,9,7,1,2,4,9,6
2863,3,9,9,9,5,0,8,2,8,4
2864,1,9,6,9,0,1,9,3,9,4
2865,1,3,8,9,1,0,2,3,9,4
2866,4,5,9,9,1,1,2,1,9,9
2867,0,6,7,8,3,1,3,8,9,4
2868,2,9,7,9,4,1,9,8,9,9
2869,0,1,5,9,8,0,8,3,9,9
2870,1,3,9,9,3,1,4,3,9,1
2871,3,5,5,9,6,1,6,4,9,2
2872,0,5,7,8,7,0,6,5,8,8
2873,3,8,6,8,5,1,2,5,9,1
2874,4,3,9,9,8,0,8,4,9,9
2875,1,8,8,8,1,1,3,3,9,1
2876,1,6,5,9,3,1,3,5,9,8
2877,0,8,9,8,5,0,3,4,9,9
2878,1,3,5,9,4,0,6,4,9,2
2879,1,2,8,9,6,0,6,4,9,4
2880,2,9,5,9,1,1,7,8,8,7
2881,3,6,5,9,9,1,6,8,9,2
2882,2,9,9,9,4,1,5,1,8,0
2883,2,2,9,9,9,0,5,4,9,2
2884,3,7,5,9,3,1,4,4,9,9
2885,0,5,8,8,4,0,3,5,8,9
2886,0,4,8,9,5,1,5,4,9,8
2887,1,7,8,9,2,1,8,3,9,0
2888,0,7,8,9,8,1,8,5,9,4
2889,1,9,8,9,3,1,5,8,9,5
2890,1,9,9,9,2,0,3,4,9,2
2891,1,7,5,9,3,1,4,5,8,7
2892,3,6,3,9,4,0,8,4,9,2
2893,1,8,1,9,5,1,4,4,9,0
2894,4,7,5,9,3,0,7,4,9,0
2895,4,2,5,9,6,0,6,4,9,4
2896,3,9,3,8,1,0,9,1,9,1
2897,3,7,2,9,7,0,7,4,9,2
2898,3,5,9,9,6,0,2,3,9,7
2899,0,8,8,9,1,0,2,2,9,9
2900,0,7,9,8,5,1,4,5,9,3
2901,1,9,8,9,3,0,2,5,8,2
2902,4,8,9,9,0,0,8,8,8,7
2903,3,9,8,9,9,0,2,5,9,2
2904,0,4,9,9,5,1,4,3,9,6
2905,4,8,3,9,6,0,6,4,9,3
2906,2,7,8,9,2,1,8,1,9,7
2907,0,1,7,9,8,0,9,4,8,4
2908,4,4,1,9,6,1,8,4,8,9
2909,3,5,9,9,8,0,9,4,9,3
2910,3,5,9,9,7,0,2,5,8,0
2911,4,8,2,9,6,0,7,4,8,4
2912,1,1,5,9,8,1,5,5,9,3
2913,1,8,8,8,3,1,6,3,9,2
2914,2,5,7,9,0,0,9,1,8,2
2915,4,1,7,9,5,1,3,3,9,2
2916,3,3,9,9,2,1,9,4,9,0
2917,1,6,2,8,7,0,3,4,9,3
2918,4,2,3,9,3,0,5,4,9,7
2919,1,2,8,9,3,0,6,4,9,2
2920,1,8,8,9,1,1,4,4,9,2
2921,4,6,9,9,5,1,5,3,8,1
2922,1,4,2,9,2,1,6,3,9,2
2923,4,6,1,9,5,0,8,8,9,7
2924,0,2,8,9,1,1,9,4,9,7
2925,3,6,6,8,3,0,3,4,8,1
2926,1,2,8,9,2,0,4,4,8,2
2927,3,6,2,9,4,0,4,4,9,0
2928,0,9,8,9,3,1,6,3,9,3
2929,4,7,8,8,5,1,8,8,9,3
2930,0,9,8,8,2,1,7,1,9,6
2931,2,3,8,8,4,0,2,5,9,9
2932,4,2,6,9,7,1,8,5,9,0
2933,2,3,3,9,8,0,7,4,9,6
2934,4,5,8,9,4,0,8,4,9,8
2935,2,4,8,9,2,1,9,5,9,3
2936,4,7,2,9,3,0,8,4,9,9
2937,3,1,3,9,9,1,9,4,9,8
2938,3,6,6,9,9,0,9,4,9,6
2939,4,6,8,8,7,1,2,2,9,2
2940,2,6,1,9,1,1,7,1,9,8
2941,0,8,3,9,2,0,4,4,9,6
2942,1,5,9,9,8,0,2,1,9,2
2943,1,4,8,9,1,1,7,1,9,5
2944,3,8,5,9,3,1,9,3,9,2
2945,4,8,8,9,2,0,7,5,9,7
2946,3,1,9,8,7,0,6,4,9,3
2947,0,2,9,9,8,1,2,4,9,1
2948,2,1,8,9,2,0,6,4,8,6
2949,1,1,2,9,2,0,4,5,9,8
2950,0,9,5,8,7,1,6,4,9,2
2951,1,8,8,9,1,1,9,4,9,7
2952,0,7,7,9,8,0,2,4,9,2
2953,0,9,2,8,1,1,9,8,9,6
2954,3,9,8,9,2,1,9,4,9,2
2955,2,5,8,9,3,1,6,8,9,1
2956,1,1,7,9,2,0,8,4,8,1
2957,2,6,9,9,9,0,8,4,9,2
2958,4,2,7,9,6,1,9,4,9,7
2959,1,7,8,9,5,1,9,5,8,2
2960,1,1,8,9,6,1,7,2,8,2
2961,2,6,5,9,4,1,9,8,9,9
2962,1,9,8,8,5,0,9,5,9,0
2963,1,6,8,9,8,0,5,5,9,2
2964,3,3,9,9,4,1,2,4,9,2
2965,1,4,1,9,2,0,3,4,9,2
2966,2,1,6,9,9,1,9,4,9,6
2967,1,1,8,9,6,0,8,3,9,2
2968,0,5,1,8,1,1,5,8,9,1
2969,0,7,5,9,1,0,8,4,9,3
2970,0,2,7,9,6,0,2,1,9,8
2971,2,9,7,9,3,0,3,4,8,2
2972,4,8,7,9,3,0,5,4,9,1
2973,1,9,8,9,5,1,5,4,8,7
2974,4,5,1,9,9,1,9,8,9,8
2975,3,5,9,9,3,0,5,2,9,5
2976,0,2,9,9,8,1,8,4,9,2
2977,3,3,8,9,3,0,2,4,9,4
2978,3,8,6,8,6,0,8,4,9,0
2979,0,4,9,9,6,0,4,4,9,9
2980,3,7,2,9,9,0,6,5,9,7
2981,2,7,9,9,9,0,4,1,9,2
2982,4,4,9,9,5,0,2,4,9,0
2983,4,3,8,9,3,0,9,4,9,2
2984,0,3,7,9,5,0,5,4,8,5
2985,4,9,8,9,5,1,6,4,9,3
2986,4,7,6,9,4,1,5,8,9,3
2987,1,8,8,9,8,1,3,4,9,0
2988,1,6,7,9,5,0,8,1,9,6
2989,1,1,8,9,9,0,7,4,9,8
2990,2,2,3,9,1,0,5,2,9,7
2991,4,1,9,8,6,0,7,4,9,3
2992,4,3,6,9,9,1,6,4,9,2
2993,0,8,9,9,1,0,3,4,9,7
2994,0,9,3,9,6,0,8,8,9,5
2995,1,8,2,9,9,0,3,4,9,1
2996,0,7,9,9,2,0,9,4,9,8
2997,0,3,7,9,2,1,6,1,9,2
2998,0,5,7,8,5,1,9,8,9,7
2999,4,2,8,9,5,0,7,5,9,0
3000,1,6,8,9,8,1,7,4,9,5
3001,3,3,6,9,3,0,3,2,9,2
3002,0,8,7,8,2,0,9,8,9,1
3003,3,3,2,9,3,0,8,8,9,8
3004,0,9,9,9,2,0,6,2,8,5
3005,0,2,8,9,8,0,3,5,9,1
3006,0,1,8,9,6,0,8,1,9,2
3007,1,8,8,9,1,1,3,1,9,2
3008,3,3,8,9,8,1,6,5,9,5
3009,1,5,1,9,4,1,9,3,9,2
3010,0,4,1,9,7,1,7,1,9,2
3011,3,4,2,9,4,1,4,4,9,5
3012,1,1,2,8,4,1,7,4,8,3
3013,2,6,3,8,5,1,6,1,9,0
3014,3,5,9,9,4,0,8,4,9,2
3015,1,5,8,8,7,0,7,5,9,3
3016,3,8,8,9,9,1,4,4,9,9
3017,4,6,8,8,7,1,8,2,9,1
3018,4,6,1,8,9,1,5,4,9,2
3019,2,2,8,8,4,0,7,1,9,6
3020,0,7,8,9,4,0,7,1,9,0
3021,4,4,2,9,9,1,7,5,9,5
3022,2,9,8,9,1,1,6,8,9,7
3023,1,2,6,9,2,0,6,5,9,8
3024,1,3,1,9,5,0,7,4,9,7
3025,0,2,8,8,7,1,8,4,9,2
3026,3,2,8,9,3,0,2,4,9,4
3027,1,3,8,8,1,0,3,1,8,2
3028,0,8,6,9,9,1,6,4,8,2
3029,3,9,9,9,6,1,7,5,9,9
3030,3,7,9,9,9,0,6,4,8,6
3031,4,8,5,9,2,0,3,4,9,0
3032,0,2,8,8,1,0,6,2,9,1
3033,2,5,8,8,5,0,3,3,9,2
3034,1,8,7,9,1,1,7,8,9,4
3035,4,3,9,9,4,0,7,4,9,1
3036,2,9,8,9,8,0,9,8,8,8
3037,1,8,3,9,2,1,6,1,9,7
3038,2,8,7,9,4,0,2,3,9,9
3039,3,7,1,9,8,0,4,3,9,6
3040,3,9,8,9,6,1,6,1,9,8
3041,4,7,2,8,9,1,9,1,8,9
3042,2,5,5,8,0,1,6,4,8,8
3043,0,1,8,9,9,0,3,5,8,3
3044,4,4,8,9,3,0,6,2,8,2
3045,0,3,1,9,8,1,8,4,9,8
3046,0,9,9,9,8,1,9,2,9,3
3047,4,9,9,9,1,0,3,1,8,4
3048,3,9,6,9,5,0,6,1,9,3
3049,4,4,5,9,2,1,7,8,9,8
3050,3,8,8,9,7,1,4,4,9,2
3051,4,2,7,8,0,0,9,1,9,2
3052,4,7,8,9,3,1,9,4,9,3
3053,4,9,8,9,2,0,8,4,9,4
3054,3,3,8,9,9,0,3,4,9,8
3055,3,4,7,8,4,0,7,5,9,1
3056,4,6,9,9,4,1,8,1,9,2
3057,1,6,8,9,1,1,5,8,9,0
3058,1,6,8,8,7,0,9,1,9,1
3059,3,7,8,9,9,1,4,4,9,6
3060,2,1,5,9,8,0,4,3,9,3
3061,1,9,8,9,1,1,7,8,9,3
3062,2,2,9,9,6,0,4,1,9,7
3063,4,9,9,9,3,0,3,5,9,8
3064,2,4,9,9,1,1,8,3,9,2
3065,4,5,5,9,7,0,5,4,8,6
3066,0,9,8,9,5,0,5,4,8,6
3067,4,3,8,9,5,1,4,3,8,6
3068,4,1,8,9,5,1,8,5,8,5
3069,0,8,5,9,7,0,3,5,8,8
3070,4,8,5,9,2,0,6,8,9,2
3071,2,4,6,9,5,0,8,5,9,2
3072,2,1,8,9,8,0,3,8,9,5
3073,0,6,9,9,3,1,6,4,9,2
3074,3,6,3,9,2,0,4,2,9,7
3075,3,4,9,9,6,1,9,3,9,0
3076,1,3,8,9,5,0,8,2,9,1
3077,3,2,8,9,8,0,9,2,9,2
3078,4,2,8,9,8,1,5,5,9,3
3079,0,8,2,9,7,1,8,8,9,0
3080,3,1,5,9,2,1,2,4,9,1
3081,1,6,8,8,6,1,3,4,9,6
3082,3,7,9,9,4,0,4,4,9,8
3083,2,1,9,9,9,0,6,4,9,5
3084,4,5,3,9,6,0,8,5,8,2
3085,1,2,7,9,6,0,2,8,9,3
3086,0,9,9,8,4,1,2,4,9,9
3087,1,2,3,8,7,0,6,4,9,7
3088,3,1,6,9,1,1,7,4,9,6
3089,3,6,8,9,2,1,3,4,9,5
3090,2,4,8,9,4,1,9,4,9,9
3091,3,8,3,9,5,1,5,8,9,8
3092,0,2,6,9,8,1,5,4,9,5
3093,2,5,9,9,3,1,6,1,9,7
3094,2,2,9,9,3,0,7,2,9,5
3095,4,1,8,9,9,0,4,4,9,3
3096,3,6,9,9,5,0,4,4,9,2
3097,4,3,8,9,3,1,3,4,8,3
3098,1,6,8,9,9,1,5,5,9,5
3099,2,4,9,9,7,0,7,4,8,9
3100,1,1,5,8,2,1,3,3,8,4
3101,2,2,6,9,4,1,2,4,8,4
3102,2,7,9,9,9,0,6,8,9,5
3103,2,9,1,9,6,0,3,4,9,4
3104,1,3,5,9,2,1,9,5,8,8
3105,3,7,5,8,5,0,9,3,9,2
3106,0,2,9,9,3,0,2,8,9,1
3107,0,3,7,9,9,0,6,3,9,8
3108,1,3,9,9,4,0,4,4,9,2
3109,2,5,9,8,1,1,7,4,9,2
3110,4,8,8,9,6,0,2,2,9,1
3111,3,1,6,9,4,0,8,2,9,2
3112,4,1,2,8,2,0,3,4,9,2
3113,4,8,9,9,7,1,2,8,8,1
3114,3,8,6,9,7,0,2,8,8,0
3115,1,5,7,9,6,1,8,1,9,5
3116,1,5,3,9,7,1,2,4,8,2
3117,3,3,9,9,1,1,5,5,9,0
3118,1,5,7,9,7,1,2,4,9,9
3119,0,6,8,9,3,1,3,4,8,6
3120,0,1,9,9,8,0,7,4,8,6
3121,2,1,8,8,8,1,4,3,8,0
3122,0,7,8,9,2,1,3,4,9,9
3123,0,3,7,8,3,1,5,2,9,7
3124,4,6,6,9,2,0,3,4,9,5
3125,1,8,8,9,6,1,5,1,9,2
3126,0,9,8,9,6,1,2,4,9,5
3127,0,5,2,9,5,0,7,3,9,4
3128,4,3,8,9,1,1,3,4,9,2
3129,1,5,8,8,6,0,3,4,8,9
3130,2,3,8,8,5,0,7,5,9,9
3131,0,2,9,8,2,1,6,8,9,3
3132,2,9,6,9,7,0,5,2,9,7
3133,1,5,7,9,3,0,8,4,9,0
3134,3,5,1,9,4,1,2,1,8,2
3135,2,9,8,9,8,0,7,4,9,8
3136,0,9,5,9,6,0,9,8,8,8
3137,3,9,9,9,4,0,3,5,9,9
3138,0,3,8,8,0,0,2,4,9,2
3139,4,8,8,9,6,0,4,1,9,9
3140,0,1,1,9,9,0,5,4,9,6
3141,4,6,8,9,9,1,3,1,9,8
3142,2,4,6,9,7,1,5,4,9,7
3143,2,7,8,9,9,1,4,1,9,2
3144,2,9,8,9,9,1,4,8,9,8
3145,4,5,3,9,5,0,7,2,9,9
3146,1,1,2,9,5,1,4,4,9,1
3147,4,6,7,8,9,1,3,4,9,3
3148,3,4,8,9,8,1,8,4,9,2
3149,1,6,8,9,9,1,8,4,9,9
3150,3,4,5,9,2,0,5,3,9,7
3151,1,7,2,9,4,0,8,1,9,2
3152,4,4,8,9,1,0,7,4,9,8
3153,1,2,9,9,4,0,2,1,9,2
3154,2,1,6,9,8,0,4,3,9,2
3155,1,5,8,8,1,0,7,2,9,2
3156,1,6,9,9,2,0,4,3,8,6
3157,3,3,6,8,5,0,5,4,9,3
3158,3,8,5,9,7,0,8,1,8,6
3159,4,8,5,9,3,1,4,5,9,6
3160,1,7,3,9,8,0,6,4,9,6
3161,3,6,8,9,4,0,7,3,9,8
3162,2,2,8,9,4,1,2,3,9,4
3163,0,2,9,9,9,0,3,3,9,6
3164,4,7,8,8,9,0,8,2,9,0
3165,2,7,8,9,2,0,3,4,9,8
3166,4,5,8,9,5,1,6,2,9,7
3167,2,7,7,9,7,0,9,4,8,7
3168,2,3,8,8,2,1,8,5,8,3
3169,2,2,8,9,8,1,9,8,8,2
3170,0,5,8,9,0,0,5,1,8,4
3171,2,3,8,9,0,1,8,4,8,6
3172,4,8,7,8,8,1,3,5,9,1
3173,1,1,1,8,7,1,2,4,9,2
3174,3,7,1,9,6,0,3,8,9,6
3175,3,1,8,8,2,1,4,4,9,4
3176,4,8,6,9,7,1,6,5,9,2
3177,1,9,8,9,2,0,6,1,9,0
3178,3,6,8,9,8,1,7,1,9,2
3179,3,9,8,9,1,1,3,4,9,5
3180,1,2,8,9,8,1,7,4,9,7
3181,1,8,2,8,6,1,6,4,9,1
3182,3,1,8,8,6,1,7,1,9,1
3183,3,5,8,9,9,0,5,4,8,2
3184,0,8,9,9,5,0,4,3,9,2
3185,0,3,9,9,6,0,5,2,9,4
3186,0,7,9,9,2,1,3,2,8,9
3187,2,7,8,9,4,0,3,8,9,2
3188,1,3,6,9,8,1,2,3,9,3
3189,4,8,1,9,1,1,2,4,9,6
3190,0,5,9,9,5,0,9,1,9,0
3191,2,5,8,9,2,1,7,4,9,4
3192,4,7,8,9,9,0,5,1,9,2
3193,3,3,2,9,9,0,8,4,9,5
3194,1,8,8,9,2,0,3,5,9,9
3195,4,4,9,9,1,0,4,5,9,0
3196,1,5,9,9,5,1,6,4,9,9
3197,0,5,8,8,9,1,7,4,9,3
3198,3,8,7,8,2,0,4,1,9,2
3199,0,5,3,9,8,1,7,1,9,4
3200,4,9,3,8,0,0,9,4,9,4
3201,1,2,9,9,9,0,6,3,9,1
3202,1,8,8,9,3,0,8,3,9,4
3203,3,4,1,9,5,0,8,5,8,5
3204,1,8,9,9,7,0,7,4,8,4
3205,3,4,2,9,4,1,8,3,8,4
3206,2,1,8,9,1,0,7,4,8,2
3207,1,5,3,9,3,1,6,4,9,9
3208,3,9,6,9,2,0,2,4,9,9
3209,1,6,2,9,3,1,8,4,9,8
3210,2,5,9,9,8,1,2,1,8,9
3211,3,4,5,9,6,0,7,4,9,2
3212,4,9,6,8,5,1,6,4,8,4
3213,2,6,8,9,1,1,6,4,9,2
3214,1,9,8,8,2,1,6,8,9,5
3215,4,1,8,9,3,1,4,4,9,5
3216,1,4,5,9,9,0,4,4,8,5
3217,0,8,8,8,7,0,5,4,9,2
3218,0,8,6,9,4,1,8,1,9,1
3219,1,9,3,9,5,1,9,1,9,2
3220,0,5,9,9,1,1,6,5,8,2
3221,2,5,8,9,5,0,9,4,9,2
3222,3,5,8,9,9,1,5,4,9,6
3223,3,1,9,9,6,1,3,1,9,2
3224,3,4,8,9,8,0,2,4,8,0
3225,4,7,8,8,6,0,8,1,9,3
3226,2,7,5,9,8,0,2,4,8,8
3227,0,3,9,9,5,1,5,4,9,8
3228,2,5,1,9,1,0,7,4,9,0
3229,2,2,7,9,3,0,8,4,9,2
3230,1,1,8,9,6,1,3,1,9,1
3231,4,4,2,8,7,0,8,8,8,2
3232,0,3,9,9,1,1,8,5,9,2
3233,2,8,8,9,8,1,5,4,9,0
3234,0,1,8,9,4,0,2,3,9,2
3235,0,2,9,9,6,0,7,3,9,1
3236,2,3,9,9,7,1,6,4,9,3
3237,2,1,5,8,5,0,2,4,9,2
3238,1,3,2,8,2,1,2,4,9,8
3239,2,6,3,8,2,1,5,4,9,2
3240,1,5,6,9,8,1,7,8,9,3
3241,0,5,8,9,7,0,9,8,9,1
3242,4,7,3,8,1,1,5,5,9,0
3243,0,4,3,9,7,0,2,3,9,4
3244,4,1,3,9,2,1,7,3,9,2
3245,3,6,9,8,3,1,3,1,8,2
3246,4,9,6,9,3,0,2,4,9,9
3247,2,7,8,9,9,1,9,5,9,2
3248,4,1,3,8,1,0,3,4,9,8
3249,0,6,6,9,0,1,3,8,9,0
3250,2,9,9,9,8,1,5,5,9,0
3251,1,8,9,8,7,1,7,5,9,5
3252,3,5,9,9,6,1,2,4,9,6
3253,2,1,8,9,1,1,9,3,9,7
3254,1,2,9,9,3,0,7,2,9,4
3255,3,8,2,9,4,1,6,2,9,2
3256,3,4,8,8,1,0,8,8,8,0
3257,3,3,8,9,1,1,8,2,9,5
3258,2,2,8,9,7,1,4,8,9,5
3259,3,7,8,8,1,1,4,4,9,4
3260,0,7,7,9,3,0,2,4,9,1
3261,2,9,7,9,6,0,7,4,9,2
3262,4,5,9,8,9,0,6,2,9,8
3263,3,2,2,9,6,1,8,4,9,4
3264,0,9,8,9,1,0,6,2,8,2
3265,1,3,9,9,2,1,9,3,9,4
3266,0,5,8,9,2,0,2,8,9,2
3267,0,3,8,9,6,1,6,4,9,9
3268,4,7,6,8,6,0,9,1,9,6
3269,2,3,8,9,1,1,9,1,9,8
3270,4,5,5,9,4,1,9,5,9,4
3271,1,6,9,9,8,1,7,4,9,1
3272,2,8,8,8,1,1,3,4,9,5
3273,0,7,9,8,3,1,7,4,9,2
3274,0,4,3,9,8,0,7,8,9,9
3275,4,1,3,9,8,1,6,4,9,7
3276,2,6,6,8,5,1,2,4,9,2
3277,3,1,8,9,3,1,5,2,9,2
3278,4,4,8,9,4,0,4,4,9,7
3279,3,8,5,9,9,1,9,4,8,9
3280,4,2,6,9,8,0,2,4,9,6
3281,2,7,5,9,4,1,7,4,9,7
3282,4,3,8,8,3,0,9,4,9,3
3283,3,3,1,8,1,0,7,5,9,2
3284,2,6,1,9,9,0,3,4,9,2
3285,0,4,9,9,6,0,5,4,9,4
3286,3,1,5,9,2,0,2,8,9,2
3287,4,3,5,9,2,0,5,8,9,7
3288,4,7,5,8,8,0,4,3,8,5
3289,2,2,7,9,2,1,5,1,9,5
3290,0,7,8,9,8,0,8,3,9,1
3291,2,5,6,9,7,0,6,2,9,9
3292,0,3,7,9,7,0,5,8,9,3
3293,1,2,8,9,4,0,4,8,9,9
3294,1,6,1,9,3,0,8,1,9,5
3295,0,8,6,9,9,0,8,4,8,2
3296,2,3,8,9,6,0,6,5,9,2
3297,4,8,2,9,7,1,8,5,9,2
3298,0,9,2,9,4,1,6,8,9,2
3299,4,7,6,9,7,1,6,4,9,8
3300,4,1,8,9,6,0,6,5,9,2
3301,2,3,8,8,4,1,3,4,9,8
3302,0,4,8,8,9,0,3,3,9,2
3303,3,9,8,9,3,1,6,3,9,5
3304,3,7,8,9,1,0,4,4,9,4
3305,2,2,8,9,2,1,6,3,9,9
3306,2,3,8,9,7,0,5,5,9,8
3307,2,4,5,9,8,0,9,3,9,2
3308,1,2,1,9,0,1,8,8,9,6
3309,2,7,2,9,5,0,6,5,9,2
3310,2,8,8,8,9,1,5,3,8,7
3311,1,8,8,9,3,0,8,4,8,7
3312,0,8,9,9,0,1,4,4,9,8
3313,2,6,8,9,3,0,7,8,8,0
3314,3,9,8,9,4,0,4,4,9,4
3315,3,3,1,9,4,0,5,2,9,8
3316,2,1,8,9,5,0,3,4,9,3
3317,0,7,6,9,3,1,8,1,9,2
3318,4,9,8,9,3,0,5,4,9,2
3319,0,3,8,9,4,0,2,4,9,3
3320,2,5,2,9,2,1,5,4,9,8
3321,0,7,8,9,5,0,2,1,9,0
3322,4,2,1,9,7,0,5,3,9,5
3323,3,5,6,9,3,1,7,3,9,7
3324,3,1,9,9,6,0,2,4,9,9
3325,2,1,1,9,5,0,4,2,9,2
3326,3,4,8,9,5,0,4,3,9,7
3327,0,6,1,9,3,0,8,3,9,2
3328,0,3,2,9,3,1,2,1,8,5
3329,0,2,3,9,8,1,8,4,9,1
3330,3,8,8,9,7,0,8,4,9,3
3331,3,5,8,9,1,0,2,3,8,2
3332,4,2,8,8,5,0,3,4,9,4
3333,2,5,9,9,9,1,3,4,9,0
3334,1,2,8,9,2,1,6,4,9,2
3335,4,7,9,9,6,1,4,4,9,4
3336,2,5,9,9,2,0,4,2,9,4
3337,0,7,5,9,9,0,2,4,9,2
3338,1,1,1,9,5,0,6,2,9,4
3339,2,6,8,9,3,1,3,8,8,8
3340,2,2,8,8,4,1,9,4,9,8
3341,3,5,8,9,8,1,7,1,9,7
3342,3,9,8,9,8,1,3,4,9,2
3343,3,4,1,8,3,0,9,1,9,7
3344,4,2,9,9,8,0,2,4,9,2
3345,1,1,8,9,9,1,8,4,9,2
3346,3,5,8,8,4,0,7,1,9,2
3347,2,6,9,9,2,1,3,2,8,2
3348,0,2,9,9,2,1,7,5,9,3
3349,1,2,2,9,5,0,2,4,9,7
3350,1,1,3,8,4,0,7,2,9,8
3351,4,7,8,9,5,1,6,4,9,2
3352,3,1,9,9,8,1,8,5,9,3
3353,0,3,9,9,7,1,5,4,9,6
3354,2,2,8,9,3,1,5,4,9,2
3355,4,8,8,9,5,0,4,2,9,1
3356,2,1,9,9,7,1,9,2,9,2
3357,3,2,7,9,4,1,4,8,9,4
3358,3,9,7,9,9,0,4,8,9,9
3359,1,5,5,9,9,1,8,3,8,4
3360,3,1,1,9,3,0,9,4,9,6
3361,3,7,1,9,8,1,7,3,9,5
3362,3,7,7,8,3,0,8,3,9,7
3363,1,6,5,9,4,1,5,4,9,2
3364,0,3,8,9,5,0,5,4,8,2
3365,4,4,8,9,0,1,6,3,8,2
3366,2,3,8,9,3,1,9,1,8,1
3367,1,1,3,9,6,0,5,3,9,1
3368,0,6,8,9,8,0,8,8,9,9
3369,3,5,5,9,6,0,4,4,9,1
3370,0,5,9,9,2,0,5,8,9,2
3371,3,1,6,9,2,0,3,5,8,4
3372,2,6,5,9,3,0,5,8,9,2
3373,1,6,8,9,9,1,7,3,9,9
3374,3,8,3,9,2,0,6,2,9,9
3375,0,4,9,9,6,0,3,2,8,6
3376,3,3,8,9,4,0,4,2,9,1
3377,0,8,1,9,1,1,7,4,9,2
3378,2,2,8,8,1,0,8,4,9,8
3379,4,1,2,9,4,1,4,8,9,0
3380,3,8,9,9,9,1,8,2,9,6
3381,1,1,9,8,4,1,4,4,9,3
3382,3,2,8,9,4,1,6,1,9,5
3383,4,5,9,8,5,1,9,4,9,8
3384,1,9,9,9,8,0,6,5,9,5
3385,0,7,9,9,4,1,2,3,9,9
3386,1,8,9,9,5,0,5,4,9,2
3387,4,3,8,9,2,1,4,5,9,8
3388,1,8,9,9,6,1,5,1,9,0
3389,1,2,6,9,6,1,5,3,8,4
3390,2,3,7,9,9,0,2,1,8,7
3391,1,6,5,8,9,1,3,4,9,3
3392,2,7,9,9,8,1,5,5,9,3
3393,0,6,8,9,7,0,3,8,9,2
3394,3,8,9,9,2,0,5,3,9,0
3395,3,2,5,8,5,0,5,8,9,7
3396,1,5,8,9,1,0,3,4,9,2
3397,0,2,7,9,6,0,8,5,9,2
3398,0,7,9,9,6,1,7,4,9,8
3399,1,8,1,9,1,1,3,1,9,9
3400,4,5,9,9,6,0,7,1,9,0
3401,4,4,7,8,7,1,4,2,9,1
3402,2,7,8,9,6,0,2,1,8,1
3403,3,4,8,9,8,0,5,4,9,3
3404,3,3,9,8,3,1,5,8,8,2
3405,0,6,8,9,9,0,3,1,9,9
3406,2,9,2,8,9,0,9,4,9,7
3407,1,5,2,9,3,1,5,5,9,0
3408,3,3,8,8,3,1,3,2,9,2
3409,0,2,6,9,7,0,3,4,9,3
3410,3,6,8,9,5,0,4,4,8,2
3411,0,8,7,9,5,1,8,5,9,1
3412,2,8,5,9,6,1,5,4,9,2
3413,2,3,7,9,0,1,9,4,9,2
3414,2,2,9,9,7,0,8,4,9,6
3415,3,2,8,9,6,1,7,4,9,5
3416,0,8,5,9,3,1,4,3,9,7
3417,1,7,6,9,6,0,3,4,9,0
3418,0,5,8,9,4,1,5,3,9,2
3419,1,8,8,9,5,1,7,3,9,9
3420,4,1,8,8,3,0,6,5,9,9
3421,2,5,9,9,9,1,5,4,9,0
3422,2,7,8,9,6,0,8,4,8,5
3423,0,7,3,9,3,0,6,4,9,5
3424,4,9,9,8,9,1,3,8,9,8
3425,4,7,8,9,3,0,4,5,9,0
3426,2,1,3,9,1,0,6,4,9,3
3427,0,8,8,9,4,0,9,3,9,9
3428,3,1,8,9,8,1,6,3,9,2
3429,3,1,8,9,4,1,7,1,9,2
3430,2,8,8,9,2,1,8,2,9,1
3431,3,2,7,9,6,1,9,1,9,2
3432,1,6,8,9,6,1,4,3,8,9
3433,4,3,9,9,4,0,3,4,8,7
3434,3,7,6,9,4,1,7,8,9,9
3435,4,9,2,9,1,1,5,4,8,9
3436,4,3,9,9,4,1,6,2,9,6
